/bin/python /source/historic_coastal_landfills/projects/source/utilities/python/hcl_utilities/plot_hcl_site_markers_on_map.py
2023-02-02 15:18:06.335 | INFO     | __main__:get_lat_long_postcode_from_easting_and_northing:202 - Performing address lookup
2023-02-02 15:18:06.817 | INFO     | __main__:get_lat_long_postcode_from_easting_and_northing:209 - Extracting postcode from address
2023-02-02 15:18:06.817 | INFO     | __main__:get_lat_long_postcode_from_easting_and_northing:190 - Converting easting and northing into latitude and longitude for site: 52 of 281
2023-02-02 15:18:06.837 | INFO     | __main__:get_lat_long_postcode_from_easting_and_northing:202 - Performing address lookup
2023-02-02 15:18:07.310 | INFO     | __main__:get_lat_long_postcode_from_easting_and_northing:209 - Extracting postcode from address
2023-02-02 15:18:07.310 | INFO     | __main__:get_lat_long_postcode_from_easting_and_northing:190 - Converting easting and northing into latitude and longitude for site: 53 of 281
2023-02-02 15:18:07.330 | INFO     | __main__:get_lat_long_postcode_from_easting_and_northing:202 - Performing address lookup
2023-02-02 15:18:07.823 | INFO     | __main__:get_lat_long_postcode_from_easting_and_northing:209 - Extracting postcode from address
2023-02-02 15:18:07.823 | INFO     | __main__:get_lat_long_postcode_from_easting_and_northing:190 - Converting easting and northing into latitude and longitude for site: 54 of 281
2023-02-02 15:18:07.843 | INFO     | __main__:get_lat_long_postcode_from_easting_and_northing:202 - Performing address lookup
2023-02-02 15:18:08.313 | INFO     | __main__:get_lat_long_postcode_from_easting_and_northing:209 - Extracting postcode from address
2023-02-02 15:18:08.313 | INFO     | __main__:get_lat_long_postcode_from_easting_and_northing:190 - Converting easting and northing into latitude and longitude for site: 55 of 281
2023-02-02 15:18:08.332 | INFO     | __main__:get_lat_long_postcode_from_easting_and_northing:202 - Performing address lookup
2023-02-02 15:18:08.810 | INFO     | __main__:get_lat_long_postcode_from_easting_and_northing:209 - Extracting postcode from address
2023-02-02 15:18:08.810 | INFO     | __main__:get_lat_long_postcode_from_easting_and_northing:190 - Converting easting and northing into latitude and longitude for site: 56 of 281
2023-02-02 15:18:08.828 | INFO     | __main__:get_lat_long_postcode_from_easting_and_northing:202 - Performing address lookup
2023-02-02 15:18:09.307 | INFO     | __main__:get_lat_long_postcode_from_easting_and_northing:209 - Extracting postcode from address
2023-02-02 15:18:09.307 | INFO     | __main__:get_lat_long_postcode_from_easting_and_northing:190 - Converting easting and northing into latitude and longitude for site: 57 of 281
2023-02-02 15:18:09.325 | INFO     | __main__:get_lat_long_postcode_from_easting_and_northing:202 - Performing address lookup
2023-02-02 15:18:09.811 | INFO     | __main__:get_lat_long_postcode_from_easting_and_northing:209 - Extracting postcode from address
2023-02-02 15:18:09.812 | INFO     | __main__:get_lat_long_postcode_from_easting_and_northing:190 - Converting easting and northing into latitude and longitude for site: 58 of 281
2023-02-02 15:18:09.830 | INFO     | __main__:get_lat_long_postcode_from_easting_and_northing:202 - Performing address lookup
2023-02-02 15:18:10.312 | INFO     | __main__:get_lat_long_postcode_from_easting_and_northing:209 - Extracting postcode from address
